genuine_tweet,orphan,tweet_time,follower_local,is_follower,has_mention,favorite_count,original_is_question,rt_count,resonance_Factor,reply_is_answer,hours_to_answer,tweet_weekday,auto_tweet,id_str,has_media,screen_name,created_at,has_url,is_reply,has_hashtag,tweet_month
1,NA,16,NA,NA,1,0,NA,1,1.0,NA,NA,2,0,410453239302078464,0,dnb_aktuelles,Tue Dec 10 16:57:32 +0000 2013,1,0,1,12
1,0,14,0,professional,1,0,1,0,0.0,0,54.2,5,0,408959915055529984,0,dnb_aktuelles,Fri Dec 06 14:03:36 +0000 2013,0,1,0,12
1,0,13,1,nonprof,1,0,0,1,1.0,0,5.3,5,0,408956855373688833,0,dnb_aktuelles,Fri Dec 06 13:51:27 +0000 2013,0,1,0,12
1,0,13,0,professional,1,0,0,0,0.0,0,0.5,5,0,408955821192523776,0,dnb_aktuelles,Fri Dec 06 13:47:20 +0000 2013,0,1,0,12
1,NA,11,NA,NA,0,0,NA,3,3.0,NA,NA,4,0,408551689960968192,0,dnb_aktuelles,Thu Dec 05 11:01:28 +0000 2013,1,0,0,12
1,NA,14,NA,NA,0,1,NA,1,1.5,NA,NA,2,0,407882549516455936,0,dnb_aktuelles,Tue Dec 03 14:42:32 +0000 2013,1,0,0,12
0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,407813381010513920,NA,dnb_aktuelles,Tue Dec 03 10:07:41 +0000 2013,NA,0,NA,12
1,NA,12,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,406404850130235392,0,dnb_aktuelles,Fri Nov 29 12:50:41 +0000 2013,0,0,0,11
1,0,12,0,professional,1,0,0,0,0.0,0,0.2,5,0,406404637294473216,0,dnb_aktuelles,Fri Nov 29 12:49:50 +0000 2013,0,1,0,11
0,NA,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,406329092645322752,NA,dnb_aktuelles,Fri Nov 29 07:49:39 +0000 2013,NA,0,NA,11
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,405625478309871619,0,dnb_aktuelles,Wed Nov 27 09:13:44 +0000 2013,1,0,0,11
0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,405353200267845632,NA,dnb_aktuelles,Tue Nov 26 15:11:48 +0000 2013,NA,0,NA,11
1,NA,16,NA,NA,0,0,NA,3,3.0,NA,NA,4,0,401028266850398208,0,dnb_aktuelles,Thu Nov 14 16:46:04 +0000 2013,1,0,0,11
1,NA,16,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,401027610014003201,0,dnb_aktuelles,Thu Nov 14 16:43:27 +0000 2013,1,0,0,11
0,NA,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,400563651213811712,NA,dnb_aktuelles,Wed Nov 13 09:59:51 +0000 2013,NA,0,NA,11
1,NA,08,NA,NA,0,1,NA,1,1.5,NA,NA,4,0,398368676077789184,0,dnb_aktuelles,Thu Nov 07 08:37:48 +0000 2013,1,0,0,11
1,NA,13,NA,NA,0,2,NA,13,14.0,NA,NA,1,0,397358968915259392,0,dnb_aktuelles,Mon Nov 04 13:45:35 +0000 2013,1,0,0,11
1,NA,16,NA,NA,0,1,NA,3,3.5,NA,NA,5,0,396311655119745025,0,dnb_aktuelles,Fri Nov 01 16:23:56 +0000 2013,0,0,1,11
1,NA,09,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,396209011613114369,0,dnb_aktuelles,Fri Nov 01 09:36:04 +0000 2013,1,0,0,11
0,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,395953366490415104,NA,dnb_aktuelles,Thu Oct 31 16:40:13 +0000 2013,NA,0,NA,10
1,NA,11,NA,NA,0,1,NA,1,1.5,NA,NA,3,0,395507232822927360,0,dnb_aktuelles,Wed Oct 30 11:07:27 +0000 2013,1,0,1,10
1,NA,10,NA,NA,0,0,NA,2,2.0,NA,NA,3,0,395496852725846017,0,dnb_aktuelles,Wed Oct 30 10:26:12 +0000 2013,1,0,0,10
1,NA,10,NA,NA,0,0,NA,4,4.0,NA,NA,3,0,395490863410728960,0,dnb_aktuelles,Wed Oct 30 10:02:24 +0000 2013,1,0,1,10
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,394830837482401792,0,dnb_aktuelles,Mon Oct 28 14:19:41 +0000 2013,1,0,0,10
1,NA,10,NA,NA,1,0,NA,1,1.0,NA,NA,1,0,394769498986659840,0,dnb_aktuelles,Mon Oct 28 10:15:57 +0000 2013,1,0,1,10
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,394737918008250369,0,dnb_aktuelles,Mon Oct 28 08:10:28 +0000 2013,1,0,0,10
1,NA,08,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,394736337313492992,0,dnb_aktuelles,Mon Oct 28 08:04:11 +0000 2013,0,0,0,10
1,NA,14,NA,NA,1,0,NA,0,0.0,NA,NA,5,0,391208285610594304,0,dnb_aktuelles,Fri Oct 18 14:24:58 +0000 2013,1,0,1,10
1,NA,11,NA,NA,0,1,NA,1,1.5,NA,NA,4,0,388270696515653632,0,dnb_aktuelles,Thu Oct 10 11:52:02 +0000 2013,0,0,1,10
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,388236265981624320,0,dnb_aktuelles,Thu Oct 10 09:35:13 +0000 2013,0,0,1,10
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,387958240652173312,0,dnb_aktuelles,Wed Oct 09 15:10:27 +0000 2013,1,0,1,10
0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,387888546620928000,NA,dnb_aktuelles,Wed Oct 09 10:33:30 +0000 2013,NA,0,NA,10
1,NA,07,NA,NA,0,1,NA,3,3.5,NA,NA,3,0,387843361182199808,0,dnb_aktuelles,Wed Oct 09 07:33:57 +0000 2013,0,0,1,10
1,NA,07,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,387842068170543104,0,dnb_aktuelles,Wed Oct 09 07:28:49 +0000 2013,0,0,1,10
1,NA,10,NA,NA,0,1,NA,0,0.5,NA,NA,2,0,387520139433766912,0,dnb_aktuelles,Tue Oct 08 10:09:35 +0000 2013,1,0,0,10
0,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,387269088990732288,NA,dnb_aktuelles,Mon Oct 07 17:32:00 +0000 2013,NA,0,NA,10
1,0,17,1,nonprof,1,1,1,0,0.5,0,0.1,1,0,387266487414968320,0,dnb_aktuelles,Mon Oct 07 17:21:40 +0000 2013,0,1,1,10
0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,385394258061975552,NA,dnb_aktuelles,Wed Oct 02 13:22:06 +0000 2013,NA,0,NA,10
1,NA,08,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,385323716915101696,0,dnb_aktuelles,Wed Oct 02 08:41:47 +0000 2013,1,0,0,10
1,NA,12,NA,NA,0,2,NA,4,5.0,NA,NA,1,0,384660288915505153,0,dnb_aktuelles,Mon Sep 30 12:45:34 +0000 2013,1,0,1,9
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,384584080873881601,0,dnb_aktuelles,Mon Sep 30 07:42:44 +0000 2013,1,0,1,9
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,382823770802503680,0,dnb_aktuelles,Wed Sep 25 11:07:54 +0000 2013,0,0,0,9
1,NA,10,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,380999589454557184,0,dnb_aktuelles,Fri Sep 20 10:19:15 +0000 2013,1,0,1,9
1,NA,12,NA,NA,0,2,NA,3,4.0,NA,NA,3,0,380312852814659584,0,dnb_aktuelles,Wed Sep 18 12:50:24 +0000 2013,1,0,1,9
1,NA,12,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,380312118748528640,0,dnb_aktuelles,Wed Sep 18 12:47:29 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,380311825302433792,0,dnb_aktuelles,Wed Sep 18 12:46:19 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380310942325932032,0,dnb_aktuelles,Wed Sep 18 12:42:49 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380310682157453312,0,dnb_aktuelles,Wed Sep 18 12:41:47 +0000 2013,0,0,1,9
1,0,12,1,nonprof,1,0,1,0,0.0,0,0.1,3,0,380310040940658688,0,dnb_aktuelles,Wed Sep 18 12:39:14 +0000 2013,0,1,1,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380309176729477120,0,dnb_aktuelles,Wed Sep 18 12:35:48 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380308060839084032,0,dnb_aktuelles,Wed Sep 18 12:31:22 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,380307246158458880,0,dnb_aktuelles,Wed Sep 18 12:28:07 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380306320450412544,0,dnb_aktuelles,Wed Sep 18 12:24:27 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380305925883838464,0,dnb_aktuelles,Wed Sep 18 12:22:53 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,380305116165074944,0,dnb_aktuelles,Wed Sep 18 12:19:40 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380303818627776512,0,dnb_aktuelles,Wed Sep 18 12:14:30 +0000 2013,0,0,0,9
1,NA,12,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,380302985903222785,0,dnb_aktuelles,Wed Sep 18 12:11:12 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380302356703096832,0,dnb_aktuelles,Wed Sep 18 12:08:42 +0000 2013,0,0,1,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380300422944411648,0,dnb_aktuelles,Wed Sep 18 12:01:01 +0000 2013,0,0,1,9
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,380299442332909568,0,dnb_aktuelles,Wed Sep 18 11:57:07 +0000 2013,0,0,1,9
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,379610631772459012,0,dnb_aktuelles,Mon Sep 16 14:20:02 +0000 2013,1,0,0,9
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,379610172655534080,0,dnb_aktuelles,Mon Sep 16 14:18:12 +0000 2013,1,0,0,9
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,379609939330600960,0,dnb_aktuelles,Mon Sep 16 14:17:17 +0000 2013,1,0,0,9
1,NA,11,NA,NA,0,0,NA,4,4.0,NA,NA,1,0,379567561400008705,0,dnb_aktuelles,Mon Sep 16 11:28:53 +0000 2013,1,0,1,9
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,377739773789491200,0,dnb_aktuelles,Wed Sep 11 10:25:54 +0000 2013,1,0,0,9
1,0,10,0,nonprof,1,0,0,0,0.0,0,0.4,3,0,377737035013836800,0,dnb_aktuelles,Wed Sep 11 10:15:01 +0000 2013,0,1,0,9
1,NA,10,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,377375790024781824,1,dnb_aktuelles,Tue Sep 10 10:19:34 +0000 2013,1,0,1,9
0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,377072058414661632,NA,dnb_aktuelles,Mon Sep 09 14:12:39 +0000 2013,NA,0,NA,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,375962352107024385,0,dnb_aktuelles,Fri Sep 06 12:43:04 +0000 2013,1,0,0,9
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,375215827248623617,0,dnb_aktuelles,Wed Sep 04 11:16:39 +0000 2013,1,0,1,9
1,NA,12,NA,NA,0,2,NA,0,1.0,NA,NA,5,0,373429262016991232,1,dnb_aktuelles,Fri Aug 30 12:57:28 +0000 2013,1,0,0,8
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,373370366413910016,0,dnb_aktuelles,Fri Aug 30 09:03:26 +0000 2013,1,0,0,8
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,372646048054771712,0,dnb_aktuelles,Wed Aug 28 09:05:15 +0000 2013,1,0,0,8
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,372352398691282944,0,dnb_aktuelles,Tue Aug 27 13:38:24 +0000 2013,1,0,0,8
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,371925489754992640,0,dnb_aktuelles,Mon Aug 26 09:22:01 +0000 2013,1,0,0,8
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,370905182864801792,0,dnb_aktuelles,Fri Aug 23 13:47:41 +0000 2013,1,0,1,8
0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,370207933306384385,NA,dnb_aktuelles,Wed Aug 21 15:37:04 +0000 2013,NA,0,NA,8
1,NA,12,NA,NA,0,1,NA,3,3.5,NA,NA,3,0,370158689526628354,0,dnb_aktuelles,Wed Aug 21 12:21:23 +0000 2013,1,0,1,8
1,NA,12,NA,NA,0,1,NA,4,4.5,NA,NA,2,0,369801340177760256,0,dnb_aktuelles,Tue Aug 20 12:41:24 +0000 2013,1,0,1,8
1,0,15,0,0,1,0,0,0,0.0,0,69.7,1,0,369473895318814720,0,dnb_aktuelles,Mon Aug 19 15:00:15 +0000 2013,0,1,0,8
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,369367472077410305,0,dnb_aktuelles,Mon Aug 19 07:57:22 +0000 2013,1,0,0,8
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,368334780674236416,0,dnb_aktuelles,Fri Aug 16 11:33:49 +0000 2013,1,0,1,8
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,368329420844453888,0,dnb_aktuelles,Fri Aug 16 11:12:31 +0000 2013,0,0,0,8
1,NA,06,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,367528398689562624,0,dnb_aktuelles,Wed Aug 14 06:09:33 +0000 2013,1,0,0,8
0,NA,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,367520652934144000,NA,dnb_aktuelles,Wed Aug 14 05:38:46 +0000 2013,NA,0,NA,8
1,0,12,0,0,1,0,1,0,0.0,0,2.7,5,0,365815863347126275,0,dnb_aktuelles,Fri Aug 09 12:44:33 +0000 2013,1,1,0,8
1,0,13,1,nonprof,1,0,0,1,1.0,0,0.4,4,0,365460486252277760,0,dnb_aktuelles,Thu Aug 08 13:12:24 +0000 2013,1,1,0,8
0,NA,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,365363639936491520,NA,dnb_aktuelles,Thu Aug 08 06:47:34 +0000 2013,NA,0,NA,8
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,365358992551198720,0,dnb_aktuelles,Thu Aug 08 06:29:06 +0000 2013,1,0,1,8
1,NA,11,NA,NA,0,0,NA,2,2.0,NA,NA,3,0,365075242554626049,0,dnb_aktuelles,Wed Aug 07 11:41:35 +0000 2013,1,0,0,8
1,NA,13,NA,NA,1,0,NA,1,1.0,NA,NA,2,0,364745418225106945,0,dnb_aktuelles,Tue Aug 06 13:50:59 +0000 2013,1,0,0,8
1,NA,08,NA,NA,0,1,NA,3,3.5,NA,NA,5,0,363216623412326401,0,dnb_aktuelles,Fri Aug 02 08:36:05 +0000 2013,1,0,1,8
0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,362954352467525632,NA,dnb_aktuelles,Thu Aug 01 15:13:55 +0000 2013,NA,0,NA,8
0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,362598789007163393,NA,dnb_aktuelles,Wed Jul 31 15:41:02 +0000 2013,NA,0,NA,7
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,362162593550446592,0,dnb_aktuelles,Tue Jul 30 10:47:45 +0000 2013,1,0,0,7
1,0,10,0,professional,1,0,1,0,0.0,0,17.4,2,0,362154861472661506,0,dnb_aktuelles,Tue Jul 30 10:17:02 +0000 2013,0,1,0,7
1,0,14,0,professional,1,0,1,0,0.0,0,65.2,1,0,361851791589113857,0,dnb_aktuelles,Mon Jul 29 14:12:44 +0000 2013,0,1,0,7
1,NA,17,NA,NA,0,2,NA,0,1.0,NA,NA,3,0,360085070234652674,0,dnb_aktuelles,Wed Jul 24 17:12:25 +0000 2013,1,0,1,7
1,NA,08,NA,NA,0,1,NA,3,3.5,NA,NA,1,0,359230115625959425,0,dnb_aktuelles,Mon Jul 22 08:35:08 +0000 2013,1,0,1,7
1,0,08,0,professional,1,1,1,0,0.5,0,62.6,1,0,359223455582912514,0,dnb_aktuelles,Mon Jul 22 08:08:40 +0000 2013,1,1,0,7
1,NA,14,NA,NA,0,2,NA,7,8.0,NA,NA,4,0,357876379607511040,0,dnb_aktuelles,Thu Jul 18 14:55:52 +0000 2013,1,0,1,7
1,NA,10,NA,NA,0,1,NA,3,3.5,NA,NA,2,0,357077177994444803,0,dnb_aktuelles,Tue Jul 16 10:00:08 +0000 2013,1,0,0,7
0,NA,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,355226870972813312,NA,dnb_aktuelles,Thu Jul 11 07:27:40 +0000 2013,NA,0,NA,7
0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,354966195931324418,NA,dnb_aktuelles,Wed Jul 10 14:11:50 +0000 2013,NA,0,NA,7
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,354965227030319109,0,dnb_aktuelles,Wed Jul 10 14:07:59 +0000 2013,1,0,0,7
1,NA,05,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,354842367045533698,0,dnb_aktuelles,Wed Jul 10 05:59:47 +0000 2013,1,0,0,7
0,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,354631731418107904,NA,dnb_aktuelles,Tue Jul 09 16:02:48 +0000 2013,NA,0,NA,7
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,354508529756946432,0,dnb_aktuelles,Tue Jul 09 07:53:14 +0000 2013,1,0,1,7
0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,353151602305146883,NA,dnb_aktuelles,Fri Jul 05 14:01:17 +0000 2013,NA,0,NA,7
0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,352377746791481346,NA,dnb_aktuelles,Wed Jul 03 10:46:16 +0000 2013,NA,0,NA,7
0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,352375473835229184,NA,dnb_aktuelles,Wed Jul 03 10:37:14 +0000 2013,NA,0,NA,7
1,0,06,0,0,1,0,0,0,0.0,0,0.1,2,0,351955853928181760,0,dnb_aktuelles,Tue Jul 02 06:49:49 +0000 2013,0,1,0,7
1,NA,11,NA,NA,0,3,NA,9,10.5,NA,NA,1,0,351666655853686784,0,dnb_aktuelles,Mon Jul 01 11:40:39 +0000 2013,1,0,1,7
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,351600271165632512,0,dnb_aktuelles,Mon Jul 01 07:16:51 +0000 2013,1,0,0,7
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,350567399487057920,0,dnb_aktuelles,Fri Jun 28 10:52:35 +0000 2013,1,0,0,6
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,350537114661830656,0,dnb_aktuelles,Fri Jun 28 08:52:15 +0000 2013,1,0,0,6
1,NA,11,NA,NA,1,1,NA,5,5.5,NA,NA,4,0,350214878297997312,0,dnb_aktuelles,Thu Jun 27 11:31:48 +0000 2013,1,0,1,6
1,NA,11,NA,NA,0,1,NA,2,2.5,NA,NA,3,0,349851993235398657,0,dnb_aktuelles,Wed Jun 26 11:29:49 +0000 2013,1,0,0,6
1,NA,10,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,348023570221367296,1,dnb_aktuelles,Fri Jun 21 10:24:19 +0000 2013,1,0,1,6
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,348013327965892609,0,dnb_aktuelles,Fri Jun 21 09:43:37 +0000 2013,1,0,1,6
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,347733930264387585,0,dnb_aktuelles,Thu Jun 20 15:13:24 +0000 2013,1,0,1,6
1,NA,11,NA,NA,0,1,NA,2,2.5,NA,NA,4,0,347673804140601344,0,dnb_aktuelles,Thu Jun 20 11:14:29 +0000 2013,1,0,1,6
1,NA,09,NA,NA,0,0,NA,2,2.0,NA,NA,4,0,347654411398545408,0,dnb_aktuelles,Thu Jun 20 09:57:25 +0000 2013,1,0,0,6
1,NA,08,NA,NA,0,2,NA,5,6.0,NA,NA,3,0,347263673020067841,0,dnb_aktuelles,Wed Jun 19 08:04:46 +0000 2013,1,0,1,6
0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,347014875366694913,NA,dnb_aktuelles,Tue Jun 18 15:36:08 +0000 2013,NA,0,NA,6
1,NA,14,NA,NA,0,1,NA,3,3.5,NA,NA,2,0,347004618733133825,0,dnb_aktuelles,Tue Jun 18 14:55:22 +0000 2013,1,0,0,6
1,NA,12,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,346605882026631170,0,dnb_aktuelles,Mon Jun 17 12:30:56 +0000 2013,1,0,1,6
1,NA,11,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,346595710793302017,0,dnb_aktuelles,Mon Jun 17 11:50:31 +0000 2013,1,0,1,6
1,NA,13,NA,NA,0,1,NA,0,0.5,NA,NA,5,0,345528785543786497,1,dnb_aktuelles,Fri Jun 14 13:10:56 +0000 2013,1,0,0,6
1,0,12,0,professional,1,0,1,0,0.0,0,0.0,4,0,345156500186071040,0,dnb_aktuelles,Thu Jun 13 12:31:37 +0000 2013,0,1,0,6
1,NA,17,NA,NA,0,1,NA,1,1.5,NA,NA,3,0,344868784013725696,1,dnb_aktuelles,Wed Jun 12 17:28:20 +0000 2013,0,0,1,6
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,344420258892890115,0,dnb_aktuelles,Tue Jun 11 11:46:03 +0000 2013,1,0,0,6
1,NA,07,NA,NA,0,0,NA,2,2.0,NA,NA,1,0,343998511928455170,0,dnb_aktuelles,Mon Jun 10 07:50:11 +0000 2013,1,0,0,6
1,0,07,0,0,1,0,1,0,0.0,0,67.7,1,0,343998349277528066,0,dnb_aktuelles,Mon Jun 10 07:49:32 +0000 2013,1,1,0,6
1,0,08,1,nonprof,1,0,0,0,0.0,0,17.0,5,0,342928854475747328,0,dnb_aktuelles,Fri Jun 07 08:59:44 +0000 2013,0,1,0,6
1,0,07,0,0,1,0,1,0,0.0,0,14.9,5,0,342911155607568384,0,dnb_aktuelles,Fri Jun 07 07:49:25 +0000 2013,0,1,0,6
0,NA,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,342898193236901889,NA,dnb_aktuelles,Fri Jun 07 06:57:54 +0000 2013,NA,0,NA,6
1,NA,14,NA,NA,0,2,NA,1,2.0,NA,NA,4,0,342654969457033216,1,dnb_aktuelles,Thu Jun 06 14:51:25 +0000 2013,1,0,0,6
1,NA,07,NA,NA,0,1,NA,1,1.5,NA,NA,2,0,341819010700177410,0,dnb_aktuelles,Tue Jun 04 07:29:37 +0000 2013,1,0,1,6
1,NA,13,NA,NA,1,0,NA,0,0.0,NA,NA,1,0,341548071521513473,0,dnb_aktuelles,Mon Jun 03 13:33:00 +0000 2013,1,0,1,6
1,0,13,0,0,1,0,1,0,0.0,0,0.5,1,0,341542516694323203,0,dnb_aktuelles,Mon Jun 03 13:10:56 +0000 2013,1,1,0,6
1,NA,10,NA,NA,0,1,NA,2,2.5,NA,NA,1,0,341507435149815808,0,dnb_aktuelles,Mon Jun 03 10:51:32 +0000 2013,1,0,0,6
1,0,09,0,0,1,0,1,0,0.0,0,1.0,4,0,340037484522123264,0,dnb_aktuelles,Thu May 30 09:30:28 +0000 2013,0,1,0,5
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,339743209641103361,0,dnb_aktuelles,Wed May 29 14:01:07 +0000 2013,1,0,1,5
1,NA,10,NA,NA,0,1,NA,1,1.5,NA,NA,3,0,339684976628989952,0,dnb_aktuelles,Wed May 29 10:09:44 +0000 2013,0,0,0,5
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,7,0,338567941589196800,0,dnb_aktuelles,Sun May 26 08:11:02 +0000 2013,1,0,0,5
1,NA,15,NA,NA,0,1,NA,1,1.5,NA,NA,5,0,337948523087675393,0,dnb_aktuelles,Fri May 24 15:09:41 +0000 2013,1,0,0,5
1,NA,15,NA,NA,0,1,NA,1,1.5,NA,NA,4,0,337590181181943808,0,dnb_aktuelles,Thu May 23 15:25:45 +0000 2013,1,0,0,5
1,NA,09,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,337137084533981184,0,dnb_aktuelles,Wed May 22 09:25:19 +0000 2013,1,0,0,5
1,0,08,0,professional,1,0,1,2,2.0,0,41.5,3,0,337128055380254720,0,dnb_aktuelles,Wed May 22 08:49:26 +0000 2013,0,1,0,5
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,335403015408328704,0,dnb_aktuelles,Fri May 17 14:34:45 +0000 2013,1,0,0,5
1,NA,13,NA,NA,0,0,NA,3,3.0,NA,NA,5,0,335390380918976512,0,dnb_aktuelles,Fri May 17 13:44:32 +0000 2013,1,0,1,5
0,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,335065303216160768,NA,dnb_aktuelles,Thu May 16 16:12:48 +0000 2013,NA,0,NA,5
1,NA,13,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,334667766533607424,0,dnb_aktuelles,Wed May 15 13:53:08 +0000 2013,1,0,1,5
1,NA,13,NA,NA,1,4,NA,6,8.0,NA,NA,3,0,334656859757744128,0,dnb_aktuelles,Wed May 15 13:09:47 +0000 2013,1,0,1,5
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,334567451608096768,0,dnb_aktuelles,Wed May 15 07:14:31 +0000 2013,1,0,1,5
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,332159177696874496,0,dnb_aktuelles,Wed May 08 15:44:53 +0000 2013,1,0,0,5
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,332146221667983360,0,dnb_aktuelles,Wed May 08 14:53:24 +0000 2013,1,0,0,5
1,NA,13,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,331399015981789185,0,dnb_aktuelles,Mon May 06 13:24:17 +0000 2013,1,0,0,5
1,NA,08,NA,NA,0,0,NA,2,2.0,NA,NA,5,0,330241169856540672,0,dnb_aktuelles,Fri May 03 08:43:25 +0000 2013,1,0,1,5
1,NA,10,NA,NA,0,0,NA,2,2.0,NA,NA,4,0,329911368117547008,0,dnb_aktuelles,Thu May 02 10:52:54 +0000 2013,1,0,1,5
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,329891491818401792,0,dnb_aktuelles,Thu May 02 09:33:55 +0000 2013,1,0,0,5
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,329242693832155136,0,dnb_aktuelles,Tue Apr 30 14:35:49 +0000 2013,1,0,1,4
